Sale Date,Client Name,Address,City,State,Zip,Email,Sales Amount,Product Type,Status,Lead Source,Sales Person,Commission Pct.,Notes,Commission Amount,Sale Month
6/9/25,Wilmette Romanetti,5 Hanson Place,Madison,WI,53726,wromanetti5z@biblegateway.com,"$4,334",Ultra-White Cardstock,Delivered,Yellow Pages,Jim Halpert,10.00%,,$433.40,Jun 2025
6/9/25,Elayne Whysall,41 Sommers Hill,Denton,TX,76210,ewhysallkx@abc.net.au,"$6,351",Airstream Deluze A4,Delivered,Client Referral,Jim Halpert,10.00%,,$635.10,Jun 2025
6/9/25,Magdaia Villa,40748 Aberg Court,Rochester,NY,14624,mvillanr@fda.gov,"$5,323",Premium Copy Paper,Delivered,Client Referral,Phyllis Vance,10.00%,,$532.30,Jun 2025
6/10/25,Berget Hullock,14 Hallows Alley,Memphis,TN,38161,bhullocki9@etsy.com,"$7,658",Ultra-White Cardstock,Delivered,Ryan's Website,Andy Bernard,10.00%,,$765.80,Jun 2025
6/11/25,Lotta Beranek,46255 Florence Avenue,Naples,FL,34108,lberanekqf@businessinsider.com,"$6,663",Airstream Deluze A4,Delivered,Cold Call,Karen Filippelli,10.00%,,$666.30,Jun 2025
6/12/25,Fredi Hearmon,63220 Browning Road,Arlington,VA,22212,fhearmon6g@omniture.com,"$4,182",Premium Copy Paper,Delivered,Client Referral,Dwight Schrute,10.00%,,$418.20,Jun 2025
6/12/25,Debbie Westfield,78644 Tennyson Avenue,West Palm Beach,FL,33421,dwestfield6o@w3.org,"$5,139",Sticky Quips,Delivered,Client Referral,Dwight Schrute,10.00%,,$513.90,Jun 2025
6/12/25,Darbie Lammas,892 Kenwood Avenue,San Jose,CA,95118,dlammasky@zdnet.com,"$6,337",20lb letter stock,Delivered,Inbound Call,Pam Halpert,10.00%,,$633.70,Jun 2025
6/12/25,Harmonie Bourgaize,9 Columbus Way,Akron,OH,44315,hbourgaizenm@salon.com,"$3,979",20lb letter stock,Delivered,Client Referral,Phyllis Vance,10.00%,,$397.90,Jun 2025
6/13/25,Nanni Ogger,6 Lakewood Gardens Junction,Arlington,VA,22217,noggerau@over-blog.com,"$1,929",Sticky Quips,Delivered,Client Referral,Dwight Schrute,10.00%,,$192.90,Jun 2025
6/13/25,Towney Leader,88 Pond Point,Washington,DC,20051,tleaderdc@ask.com,"$6,255",Sticky Quips,Delivered,Ryan's Website,Pam Halpert,10.00%,,$625.50,Jun 2025
6/13/25,Mirabelle Bechley,5 Sloan Point,Boynton Beach,FL,33436,mbechleymw@so-net.ne.jp,"$1,735",HQ 28lb bond,Delivered,Inbound Call,Karen Filippelli,10.00%,,$173.50,Jun 2025
6/13/25,Gretna Gummie,8 Myrtle Pass,Washington,DC,20599,ggummieob@ehow.com,"$6,932",38lb bond,Delivered,Client Referral,Danny Cordray,10.00%,,$693.20,Jun 2025
6/14/25,Letti Brend,94311 Northfield Trail,Salt Lake City,UT,84110,lbrend5j@bizjournals.com,"$4,651",Premium Copy Paper,Delivered,Inbound Call,Stanley Hudson,10.00%,,$465.10,Jun 2025
6/14/25,Kris Cosgry,12 Del Mar Court,Tucson,AZ,85705,kcosgry7y@vk.com,"$9,267",20lb letter stock,Delivered,Client Referral,Jim Halpert,10.00%,,$926.70,Jun 2025
6/14/25,Orrin Goode,7821 Northland Alley,Pasadena,CA,91186,ogoode8q@bandcamp.com,"$5,809",65lb cover stock,Delivered,Yellow Pages,Stanley Hudson,10.00%,,$580.90,Jun 2025
6/14/25,Fitz Idle,7 Loomis Junction,Boston,MA,2119,fidlefr@mit.edu,"$5,331",Sticky Quips,Delivered,Cold Call,Danny Cordray,10.00%,,$533.10,Jun 2025
6/14/25,Candace Batistelli,19 Columbus Drive,Las Cruces,NM,88006,cbatistelliqw@ovh.net,"$6,993",65lb cover stock,Delivered,Inbound Call,Jim Halpert,10.00%,,$699.30,Jun 2025
6/18/25,Mariana Ivanshintsev,3 Park Meadow Center,Atlanta,GA,30343,mivanshintsev6h@pbs.org,"$1,194",Premium Copy Paper,Delivered,Cold Call,Karen Filippelli,10.00%,,$119.40,Jun 2025
6/18/25,Rozanne Campagne,58 Roxbury Court,Las Vegas,NV,89110,rcampagneel@ibm.com,"$7,038",38lb bond,Delivered,Yellow Pages,Jim Halpert,10.00%,,$703.80,Jun 2025
6/19/25,Clari Ingle,6819 Clarendon Street,Boise,ID,83705,cinglerl@theatlantic.com,"$9,549",HQ 28lb bond,Delivered,Cold Call,Stanley Hudson,10.00%,,$954.90,Jun 2025
6/20/25,Judie Slemmonds,25 Gina Street,Baton Rouge,LA,70810,jslemmondsg@msu.edu,"$4,747",HQ 28lb bond,Delivered,Client Referral,Dwight Schrute,10.00%,,$474.70,Jun 2025
6/20/25,Benni Benthall,884 Johnson Center,Chattanooga,TN,37405,bbenthall50@wunderground.com,"$4,376",20lb letter stock,Delivered,Inbound Call,Pam Halpert,10.00%,,$437.60,Jun 2025
6/20/25,Tuesday Beals,61 Debra Junction,Billings,MT,59112,tbeals6t@storify.com,"$8,060",Ultra-White Cardstock,Delivered,Client Referral,Phyllis Vance,10.00%,,$806.00,Jun 2025
6/20/25,Helenelizabeth Pluthero,5 Summerview Circle,Chicago,IL,60646,hplutherog7@typepad.com,"$1,976",Ultra-White Cardstock,Delivered,Cold Call,Phyllis Vance,10.00%,,$197.60,Jun 2025
6/20/25,Abigael Newland,2089 Melody Drive,Alhambra,CA,91841,anewlandj9@wordpress.org,"$6,084",HQ 28lb bond,Delivered,Cold Call,Stanley Hudson,10.00%,,$608.40,Jun 2025
6/20/25,Cosette Gabbidon,045 Debra Drive,Davenport,IA,52809,cgabbidonki@jigsy.com,"$5,898",20lb letter stock,Delivered,Purchased Leads,Stanley Hudson,10.00%,,$589.80,Jun 2025
6/21/25,Davy Renbold,5449 Westridge Drive,Kent,WA,98042,drenbold4h@google.com,"$1,639",20lb letter stock,Delivered,Client Referral,Dwight Schrute,10.00%,,$163.90,Jun 2025
6/21/25,Floris Barbara,10 Eliot Lane,San Luis Obispo,CA,93407,fbarbaraaq@howstuffworks.com,"$6,049",Ultra-White Cardstock,Delivered,Cold Call,Dwight Schrute,10.00%,,$604.90,Jun 2025
6/21/25,Cornall Durtnell,156 Hintze Lane,Austin,TX,78749,cdurtnelldk@yahoo.com,"$7,472",Ultra-White Cardstock,Delivered,Yellow Pages,Phyllis Vance,10.00%,,$747.20,Jun 2025
6/21/25,Sara Skypp,09463 Macpherson Lane,Vero Beach,FL,32964,sskyppqc@taobao.com,"$2,169",Premium Copy Paper,Delivered,Inbound Call,Phyllis Vance,10.00%,,$216.90,Jun 2025
6/21/25,Myra Swinburn,59 Kropf Pass,Tuscaloosa,AL,35405,mswinburnrh@amazonaws.com,"$4,885",20lb letter stock,Delivered,Inbound Call,Danny Cordray,10.00%,,$488.50,Jun 2025
6/22/25,Felisha Rathjen,81 Grayhawk Alley,Pittsburgh,PA,15250,frathjencn@earthlink.net,"$6,411",38lb bond,Delivered,Client Referral,Dwight Schrute,10.00%,,$641.10,Jun 2025
6/22/25,Vachel Zorzenoni,0 Prairie Rose Street,Garden Grove,CA,92645,vzorzenoniml@mapy.cz,"$3,084",Sticky Quips,Delivered,Cold Call,Dwight Schrute,10.00%,,$308.40,Jun 2025
6/23/25,Warner Avrahamof,0898 Starling Avenue,Davenport,IA,52804,wavrahamof4f@home.pl,"$4,097",Sticky Quips,Delivered,Yellow Pages,Pam Halpert,10.00%,,$409.70,Jun 2025
6/23/25,Omero Hopewell,124 Sage Drive,Detroit,MI,48275,ohopewellg6@csmonitor.com,"$6,246",38lb bond,Delivered,Yellow Pages,Jim Halpert,10.00%,,$624.60,Jun 2025
6/23/25,Norri McCutheon,3 Prentice Center,Pomona,CA,91797,nmccutheonh9@springer.com,"$1,424",Premium Copy Paper,Delivered,Ryan's Website,Stanley Hudson,10.00%,,$142.40,Jun 2025
6/24/25,Alexina Garlette,163 Merrick Street,Fort Worth,TX,76121,agarlette18@bloomberg.com,"$2,491",38lb bond,Delivered,Cold Call,Stanley Hudson,10.00%,,$249.10,Jun 2025
6/24/25,Averil Battson,478 Dahle Hill,Santa Fe,NM,87592,abattson40@seesaa.net,"$6,227",Ultra-White Cardstock,Delivered,Cold Call,Phyllis Vance,10.00%,,$622.70,Jun 2025
6/24/25,Orren Mateus,471 Sugar Trail,Tallahassee,FL,32309,omateus8d@hubpages.com,"$7,148",65lb cover stock,Delivered,Cold Call,Pam Halpert,10.00%,,$714.80,Jun 2025
6/26/25,Nollie Schimaschke,40944 Monterey Point,Albany,GA,31704,nschimaschke8t@hc360.com,"$4,110",Ultra-White Cardstock,Delivered,Client Referral,Phyllis Vance,10.00%,,$411.00,Jun 2025
6/27/25,Mead Serris,647 Burrows Street,Billings,MT,59105,mserris1h@umich.edu,"$9,690",Airstream Deluze A4,Processing,Ryan's Website,Andy Bernard,10.00%,,$969.00,Jun 2025
6/27/25,Leena Mews,89833 Utah Lane,Long Beach,CA,90840,lmewsfx@hatena.ne.jp,"$2,110",Sticky Quips,Processing,Client Referral,Dwight Schrute,10.00%,,$211.00,Jun 2025
6/27/25,Ignace Peinton,365 Towne Trail,Mobile,AL,36641,ipeintoniv@scientificamerican.com,"$3,534",38lb bond,Processing,Client Referral,Danny Cordray,10.00%,,$353.40,Jun 2025
6/27/25,Alyse Bowser,25 Melrose Junction,Miami,FL,33111,abowserrj@addthis.com,"$6,672",Ultra-White Cardstock,Processing,Client Referral,Stanley Hudson,10.00%,,$667.20,Jun 2025
6/28/25,Taite Truckett,64019 Blackbird Place,Amarillo,TX,79159,ttruckett88@alibaba.com,"$2,023",Premium Copy Paper,Processing,Yellow Pages,Dwight Schrute,10.00%,,$202.30,Jun 2025
6/28/25,Rice Cave,266 Hanover Street,Fresno,CA,93726,rcaveep@sogou.com,"$4,764",Ultra-White Cardstock,Processing,Cold Call,Phyllis Vance,10.00%,,$476.40,Jun 2025
6/28/25,Niven Pybworth,9322 Dottie Lane,Washington,DC,20041,npybworthnw@hatena.ne.jp,"$4,416",Ultra-White Cardstock,Processing,Cold Call,Dwight Schrute,10.00%,,$441.60,Jun 2025
6/29/25,Lita Dictus,56322 Duke Place,Jacksonville,FL,32204,ldictus2n@nytimes.com,"$8,949",Sticky Quips,Processing,Cold Call,Pam Halpert,10.00%,,$894.90,Jun 2025
6/29/25,Pierce Gunney,48 Warbler Parkway,Newton,MA,2458,pgunney37@dropbox.com,"$4,631",Ultra-White Cardstock,Processing,Yellow Pages,Pam Halpert,10.00%,,$463.10,Jun 2025
6/29/25,Opal Lomb,73739 Ohio Plaza,Concord,CA,94522,olombae@apple.com,"$5,796",Ultra-White Cardstock,Processing,Client Referral,Stanley Hudson,10.00%,,$579.60,Jun 2025
6/30/25,Averell Yansons,103 Northview Drive,Houston,TX,77020,ayansons1o@cam.ac.uk,"$7,829",65lb cover stock,Processing,Client Referral,Jim Halpert,10.00%,,$782.90,Jun 2025
6/30/25,Peg Bartomieu,7 Spenser Drive,Chicago,IL,60681,pbartomieu1s@buzzfeed.com,"$8,575",Airstream Deluze A4,Processing,Client Referral,Jim Halpert,10.00%,,$857.50,Jun 2025
6/30/25,Langsdon Inns,86459 Florence Trail,Atlanta,GA,31190,linns8m@meetup.com,"$5,720",38lb bond,Processing,Cold Call,Dwight Schrute,10.00%,,$572.00,Jun 2025
6/30/25,Eleanore Lidell,5 Artisan Trail,Toledo,OH,43666,elidellfg@vinaora.com,"$5,767",Ultra-White Cardstock,Processing,Cold Call,Phyllis Vance,10.00%,,$576.70,Jun 2025
6/30/25,Sherm Ebbutt,66653 Lukken Parkway,Charlotte,NC,28299,sebbuttnu@angelfire.com,"$4,686",65lb cover stock,In-Transit,Cold Call,Jim Halpert,10.00%,,$468.60,Jun 2025
6/30/25,Pamela Szymon,90 Kings Junction,Clearwater,FL,34615,pszymonpz@sphinn.com,"$5,189",20lb letter stock,Delivered,Cold Call,Pam Halpert,10.00%,,$518.90,Jun 2025
7/1/25,Hali Springford,692 Service Lane,Washington,DC,20231,hspringford81@fc2.com,"$6,715",Premium Copy Paper,In-Transit,Cold Call,Danny Cordray,10.00%,,$671.50,Jul 2025
7/1/25,Twyla Monteath,1 Transport Parkway,Carson City,NV,89706,tmonteathck@tmall.com,"$3,225",HQ 28lb bond,In-Transit,Cold Call,Phyllis Vance,10.00%,,$322.50,Jul 2025
7/1/25,Sybila Wenzel,41451 Southridge Drive,Seattle,WA,98104,swenzelmz@cornell.edu,"$6,099",Ultra-White Cardstock,In-Transit,Cold Call,Dwight Schrute,10.00%,,$609.90,Jul 2025
7/1/25,Fania Spinige,6526 Summit Pass,Glendale,AZ,85305,fspinigep9@auda.org.au,"$9,971",Premium Copy Paper,In-Transit,Client Referral,Dwight Schrute,10.00%,,$997.10,Jul 2025
7/2/25,Nelli Devanney,8 6th Junction,Torrance,CA,90510,ndevanney96@uiuc.edu,"$5,290",Premium Copy Paper,Delivered,Cold Call,Phyllis Vance,10.00%,,$529.00,Jul 2025
7/2/25,Britte Searchfield,66 Buell Point,West Palm Beach,FL,33405,bsearchfieldcw@eventbrite.com,"$3,890",Ultra-White Cardstock,In-Transit,Ryan's Website,Stanley Hudson,10.00%,,$389.00,Jul 2025
7/3/25,Golda Dwyr,43008 Cascade Alley,Kansas City,MO,64187,gdwyr5@lycos.com,"$1,190",20lb letter stock,In-Transit,Client Referral,Dwight Schrute,10.00%,,$119.00,Jul 2025
7/3/25,Aida Goacher,8 Pleasure Junction,Orlando,FL,32808,agoacher8@indiegogo.com,"$9,180",HQ 28lb bond,Processing,Client Referral,Jim Halpert,10.00%,,$918.00,Jul 2025
7/3/25,Lita Shaxby,88398 Shoshone Pass,Marietta,GA,30066,lshaxbypg@earthlink.net,"$6,638",Sticky Quips,Processing,Cold Call,Danny Cordray,10.00%,,$663.80,Jul 2025
7/4/25,Mayor Margeram,71 Kings Court,Oklahoma City,OK,73147,mmargeram9f@hubpages.com,"$3,530",Ultra-White Cardstock,Processing,Client Referral,Karen Filippelli,10.00%,,$353.00,Jul 2025
7/4/25,Edd Royan,25968 Eggendart Park,Washington,DC,20210,eroyanju@home.pl,"$7,779",Ultra-White Cardstock,Processing,Cold Call,Phyllis Vance,10.00%,,$777.90,Jul 2025
7/4/25,Pebrook Blethyn,20044 Russell Avenue,New York City,NY,10150,pblethynku@360.cn,"$1,362",65lb cover stock,Processing,Inbound Call,Pam Halpert,10.00%,,$136.20,Jul 2025
